Sentiment	SentimentID	date	SentimentText
4	1469589043	Tue Apr 07 06:50:07 PDT 2009	@life_in_clomo we have very similar taste. So of course I approve of yours as well! 
4	1469589062	Tue Apr 07 06:50:07 PDT 2009	It would be nice if a bunch of people just died right now.  Wouldn't it? and Supper.
4	1469589075	Tue Apr 07 06:50:08 PDT 2009	@karitas I went with Flo Rida 
4	1469589090	Tue Apr 07 06:50:08 PDT 2009	"good point, well I have a solution for you......Move to AZ  I miss that little munchkin"
4	1469589115	Tue Apr 07 06:50:08 PDT 2009	@besskeloid so it;s Fork Terror not SPPOOOONNNN TERRROORR 
4	1469589204	Tue Apr 07 06:50:09 PDT 2009	"@Nibzandpie yeah, i went to Mine earlier, it was a peice of pie  NO questions asked whatsoeverrr"
4	1469589233	Tue Apr 07 06:50:09 PDT 2009	just woke up. off 2 day. bout 2 make breakfast and enjoy my day.  
4	1469589292	Tue Apr 07 06:50:09 PDT 2009	@CoreyOConnor Get a paper today Brandio said i'm in the life section about twitter 
4	1469589374	Tue Apr 07 06:50:11 PDT 2009	waitin to leave the office ina couple of hours to go see fatty 
4	1469589405	Tue Apr 07 06:50:10 PDT 2009	i can see myself on laurens screen 
4	1469589418	Tue Apr 07 06:50:11 PDT 2009	"working on our Mother's Day Balanced Gift Guide...give mom a gift with meaning this year, one that will improve her health and happiness "
4	1469589466	Tue Apr 07 06:50:11 PDT 2009	@hounsell709 @hounsell709 My stepmother. 
4	1469589541	Tue Apr 07 06:50:13 PDT 2009	Everyone pray that @ksurritte has a safe flight to China this morning 
4	1469589564	Tue Apr 07 06:50:12 PDT 2009	"@Fightswithbulls Thanks! I'm still working away on them, getting the human cylons done first. "
4	1469589587	Tue Apr 07 06:50:14 PDT 2009	@xxSelenaGomezxx well that sounds like a good day when  you get to work with your best Friend 
4	1469589639	Tue Apr 07 06:50:14 PDT 2009	"@esb0727 Well, I'm glad it's you and not me.  "
4	1469589674	Tue Apr 07 06:50:13 PDT 2009	@brandonacox Cheers mate! Way to turn the other cheek! 
4	1469589712	Tue Apr 07 06:50:14 PDT 2009	likes the old jonas brothers songs. they're cool. can't wait for tomorow. twilightt sleepover 
4	1469589725	Tue Apr 07 06:50:14 PDT 2009	"@kirstysmac of all the verbal inflections, irony is my favourite "
4	1469589786	Tue Apr 07 06:50:14 PDT 2009	@OMGnava I wake up @ 3:30! @alix_adame I really should go to bed @ 9 but I never do. Usually 11 or 12. @Enzo1707 Thanks! MAC does wonders 
4	1469589812	Tue Apr 07 06:50:15 PDT 2009	@Minervity hi bb 
4	1469589842	Tue Apr 07 06:50:16 PDT 2009	My $UNG stopped out for a small loss - I guess it's not a &quot;gas&quot; after all! 
4	1469590004	Tue Apr 07 06:50:16 PDT 2009	"Leaving 4 FL  txt me, byeee"
4	1469590043	Tue Apr 07 06:50:17 PDT 2009	Seeing what this is all about 
4	1469590209	Tue Apr 07 06:50:20 PDT 2009	"At school, can't believe Twitter works here "
4	1469590215	Tue Apr 07 06:50:19 PDT 2009	sitting @ home 
4	1469590220	Tue Apr 07 06:50:19 PDT 2009	going to mark 4th year posters 
4	1469590261	Tue Apr 07 06:50:19 PDT 2009	@benasmith liking the new and improved avatar 
4	1469590275	Tue Apr 07 06:50:20 PDT 2009	I'm going shopping for stuff to make a Passover dessert.  Oh joy!  
4	1469590277	Tue Apr 07 06:50:19 PDT 2009	So tired. One more class this morning then Starbucks to do some studying. Home tomorrow!!! 
4	1469590384	Tue Apr 07 06:50:21 PDT 2009	@jasyjen Hi. Hope your day's going great so far. 
4	1469590409	Tue Apr 07 06:50:21 PDT 2009	@rockhate..hmmmmm yes that would be a good thing.. Do you think I can sweet talk them?  I have a gift!
4	1469590434	Tue Apr 07 06:50:21 PDT 2009	having a better day  ? http://blip.fm/~3xhs4
4	1469590480	Tue Apr 07 06:50:22 PDT 2009	@rickoshea thinks about saying who's a pretty boy then... and thinks better of it... 
4	1469590624	Tue Apr 07 06:50:24 PDT 2009	It's going to be 70 degrees in Salt Lake City today 
4	1469590651	Tue Apr 07 06:50:24 PDT 2009	@genochurch I'm a die-hard Fender guy and I *still* think is awesome 
4	1469590662	Tue Apr 07 06:50:23 PDT 2009	On Saturdayss websitee xx  Ice Skatiing later
4	1469590699	Tue Apr 07 06:50:24 PDT 2009	@bobbyllew Not to forget his secret life as a US skateboard hero! 
4	1469590724	Tue Apr 07 06:50:24 PDT 2009	"Feet up on sofa, listening to mahler, debussy &amp; chopin on Opus. There IS a God! Who knew!  http://qt.my/48R"
4	1469615033	Tue Apr 07 06:54:43 PDT 2009	"@SandyGuerriere oooh, so sorry dear, sending you get well vibes &amp; many, big, warm ((hugs)) "
4	1469615081	Tue Apr 07 06:54:43 PDT 2009	here at court...wish me luck 
4	1469615089	Tue Apr 07 06:54:43 PDT 2009	@perfilip Glad that you enjoyed it brother! it's been so much fun sharing the Gospel. 
4	1469615090	Tue Apr 07 06:54:43 PDT 2009	"@DonnieWahlberg I got sad news today, but I was advised when life throws lemons... add black rum!!! "
4	1469615129	Tue Apr 07 06:54:44 PDT 2009	Just spoke 20 minutes with iPhone on Skype using the Paris Google office wifi I was able to join in the street (near Opera) 
4	1469615134	Tue Apr 07 06:54:44 PDT 2009	"If ur a BB owner, lover, etc. Go to 'berrytastic.com' Great articles, forums, resources and more! "
4	1469615148	Tue Apr 07 06:54:44 PDT 2009	@chris_alexander Better still if you could use a FOAF+SSL @bblfish - talk to the nice Twitter people ... 
4	1469615285	Tue Apr 07 06:54:46 PDT 2009	@RobLane good good. I'm ready for my closeup.... 
4	1469615287	Tue Apr 07 06:54:45 PDT 2009	Just enjoying the view while at work. Sometimes u gotta love working outdoors   http://twitpic.com/2yets
4	1469615376	Tue Apr 07 06:54:47 PDT 2009	@aplusk I would totally move there for that reason alone!  Us Canadians are taxed taxed and taxed again.
4	1469615404	Tue Apr 07 06:54:46 PDT 2009	"@bencurtis Well, you DO realize that its all YOUR fault, don't you? What an inconvenience you are! "
4	1469615548	Tue Apr 07 06:54:49 PDT 2009	@paupaupau stop buying necessaties like food 
4	1469615696	Tue Apr 07 06:54:50 PDT 2009	Cooking some sweet and sour chicken 
4	1469615699	Tue Apr 07 06:54:50 PDT 2009	"Asking for a little help  I'm trying to earn my passion party consulting kit, write me and I'll give you all the details. Thank you!"
4	1469615771	Tue Apr 07 06:54:51 PDT 2009	Good morning folks! It's a chilly Tuesday morning and I'm ready for the day! I think... 
4	1469615811	Tue Apr 07 06:54:51 PDT 2009	"phew, home from the bicycle ride. 22.43 km / 1:09:32 no breaks (but a little uphill pushing "
4	1469615862	Tue Apr 07 06:54:51 PDT 2009	�nce Terminator The Sarah Connor Chronicles S02E21 sonra Mentalist S01E19 keyifliyim 
4	1469616057	Tue Apr 07 06:54:53 PDT 2009	@MaGestiKLeGenD I've put your music on my iPod. Such good company on my way home 
4	1469616064	Tue Apr 07 06:54:54 PDT 2009	"@ddlovato hey demi! r u there?  if u r, please reply "
4	1469616127	Tue Apr 07 06:54:54 PDT 2009	@tuxetuxe N�o te consigo mandar direct messages!!  &quot;Error: maybe the recipient isn't following you! Como � poss�vel sr. tux?!! 
4	1469616130	Tue Apr 07 06:54:54 PDT 2009	@OfficialKat Don't count me in that group since I find you to be interesting and adorable 
4	1469616204	Tue Apr 07 06:54:55 PDT 2009	Nothing like some Tormented Radio to help the work day fly by 
4	1469616234	Tue Apr 07 06:54:55 PDT 2009	"Back from Stourbridge with some new contact lenses to try, plus charity shop bits &amp; a skull bag from a boutique called Polka Dot Paradise "
4	1469616245	Tue Apr 07 06:54:55 PDT 2009	Mornin' everyone. 
4	1469616248	Tue Apr 07 06:54:55 PDT 2009	@RealtorMcVey  I love this thing called twitter dont you? Have a great Tues 
4	1469616264	Tue Apr 07 06:54:57 PDT 2009	@picallo you might use the following url: http://rssfriends.com/ 
4	1469616265	Tue Apr 07 06:54:56 PDT 2009	@marc193 Thanks for the shoutout and positive review!  We love to hear when users dig our apps 
4	1469616294	Tue Apr 07 06:54:56 PDT 2009	@JonathanRKnight At all the shows I have seen You have seemed relaxed on right on point  (In regards to Iowa) You're ALWAYS great Jon!!
4	1469616337	Tue Apr 07 06:54:56 PDT 2009	@MauraNeill Hi! Great job last night. YOU ROCK!   We're gonna get a better handle on the body mics tonight.
4	1469616380	Tue Apr 07 06:54:57 PDT 2009	"@JanelleMonae you should swing by the other coast, we're much nicer "
4	1469616459	Tue Apr 07 06:54:58 PDT 2009	@elfennau you've lived in the desert? 
4	1469616487	Tue Apr 07 06:54:58 PDT 2009	@BoogieMom Can we play? 
4	1469616608	Tue Apr 07 06:54:59 PDT 2009	@fashiontrix Thanks! Best wishes to you too 
4	1469616638	Tue Apr 07 06:55:00 PDT 2009	"AWOD trip today, no classes "
4	1469616645	Tue Apr 07 06:55:00 PDT 2009	at least the &quot;3 things&quot; came within 24 hours of each other 
4	1469616685	Tue Apr 07 06:55:01 PDT 2009	"@mark488 Oh ok, Its 11:54 in Australia "
4	1469616743	Tue Apr 07 06:55:01 PDT 2009	http://twitpic.com/2yetf &amp;&amp;  http://twitpic.com/2yetx - Workspaces de hoje 
4	1469616786	Tue Apr 07 06:55:01 PDT 2009	Just signed up and looking for followers. 
4	1469616877	Tue Apr 07 06:55:02 PDT 2009	I've just had a lovely lunch with Lynds and now I'm heading round Ants... good times  xoxox
4	1469617006	Tue Apr 07 06:55:04 PDT 2009	Just read all my tweets I sound like a dork haha  but that's just me
4	1469617039	Tue Apr 07 06:55:05 PDT 2009	Getting ready to go to Seaworld 
4	1469617043	Tue Apr 07 06:55:04 PDT 2009	I looooove Ace of Cakes! Catching up on it at work 
4	1469617054	Tue Apr 07 06:55:04 PDT 2009	2 months married today  sitting outside Sams Club while Katie is in an interview. Praying...
4	1469617059	Tue Apr 07 06:55:05 PDT 2009	@glennhilton @Minervity @jacoutofthebox @mrrichardson @wellnessforyou @tekaluvsnino @CarolynCMartin  thanks for spreading the love! 
4	1469617064	Tue Apr 07 06:55:05 PDT 2009	gonna go on COD WAW with niall  wish me luck xx
4	1469617093	Tue Apr 07 06:55:05 PDT 2009	FRINGE IS BACK TODAY     
4	1469617118	Tue Apr 07 06:55:05 PDT 2009	"@szai haha to be honest. my friends all call me ET.. hehe so, sure thing! talk to me! "
4	1469617125	Tue Apr 07 06:55:05 PDT 2009	"@nettisue Holy heck--sign me up for a nap, too! Take it easy, Nettie. "
4	1469617192	Tue Apr 07 06:55:05 PDT 2009	its a beautiful morning 
4	1469617230	Tue Apr 07 06:55:06 PDT 2009	Check out  http://blip.fm/ - really cool. Listen to the music playlist of people you never met 
4	1469617352	Tue Apr 07 06:55:07 PDT 2009	"@sidneymohede You are tucking ur kids to bed, and you are twittering??!! What's that TA (Twitterholics Anonymous) hotline number again? "
4	1469617468	Tue Apr 07 06:55:09 PDT 2009	"@grubbs Careful, I'm @andy_denton's age!  I thought you were waaaay older than us  "
4	1469617485	Tue Apr 07 06:55:08 PDT 2009	wittering!! Yay - I have a follower 
4	1469617516	Tue Apr 07 06:55:08 PDT 2009	@Frassington Both !  
4	1469617623	Tue Apr 07 06:55:09 PDT 2009	@patricklanglois currently my chemical romance songs from about 3 years ago. first time i've bothered to actually listen to them.. 
4	1469617632	Tue Apr 07 06:55:09 PDT 2009	@CursedJezzy 
4	1469617651	Tue Apr 07 06:55:11 PDT 2009	"Okay, I'm done playing DJ.   Getting ready for the day-going to list some stuff online today."
4	1469617660	Tue Apr 07 06:55:10 PDT 2009	"DAMN!! The Video Rocks!! It's Like The Old Videos Of Eminem.. Luv The Lisa Ann Cameo, Kim Kardashian Booty &amp; When He's Is Kissing Amy lol "
4	1469617747	Tue Apr 07 06:55:10 PDT 2009	@hippojuicefilm Hells yeah they do. I feel so bad ass  Unfortunately I still look like a total square to everyone else 
4	1469617799	Tue Apr 07 06:55:11 PDT 2009	Loving that the only thing trending higher than #mesh09 on twitter is &quot;Easter&quot; 
4	1469617885	Tue Apr 07 06:55:13 PDT 2009	Someone's singing Tuljak in the Institute. Fun times! 
4	1469617976	Tue Apr 07 06:55:12 PDT 2009	@DDrDark There: http://idzr.org/hzz4 stfu nao and buy me a mouse bish! My icawns on trackpad rawck! 
4	1469617980	Tue Apr 07 06:55:13 PDT 2009	"wow !! finally my linux review got over , I am happy "
4	1469618051	Tue Apr 07 06:55:13 PDT 2009	"@nancypub nah, parking is always included in the rate  no extra fees here"
4	1469618133	Tue Apr 07 06:55:15 PDT 2009	"@bitchville you'll get it done, they don't call them &quot;all-nighters&quot; for no reason. get to it "
4	1469618162	Tue Apr 07 06:55:14 PDT 2009	"I wonder if I could post loads of stuff, then I would have a horde of dancing monkeys!! "
4	1469618212	Tue Apr 07 06:55:15 PDT 2009	"@Deshaine Oh, you're completely prepared. Wait, what about a beverage?  "
4	1469618236	Tue Apr 07 06:55:15 PDT 2009	@Twitrblog Please Check out a really Cool site please  http://www.twittrblog.com
4	1469618250	Tue Apr 07 06:55:15 PDT 2009	Spring break makes me want to do nothing at all. 
4	1469618252	Tue Apr 07 06:55:16 PDT 2009	booked a hair appointment - I'm having an organised day 
4	1469618272	Tue Apr 07 06:55:15 PDT 2009	HUGE coffee at work...hanging with Dad this afternoon 
4	1469618344	Tue Apr 07 06:55:16 PDT 2009	@cybrhost Check out http://www.problogger.net/ for the #31DBBB series if you are interested. He talks about going past the elevator 
4	1469618379	Tue Apr 07 06:55:16 PDT 2009	@withtheflow to procurando internacionais 
4	1469618391	Tue Apr 07 06:55:18 PDT 2009	@nicco876 lol that video is hilarious. 
4	1469618419	Tue Apr 07 06:55:17 PDT 2009	its so sunnny out   im in the mood to go on a vigorous bike ride!
4	1469618444	Tue Apr 07 06:55:18 PDT 2009	@MadeGorgeous a good 3 cups in the morning espcially since i work for a radio station here in LA thanks to coffee it keeps me awake 
4	1469618541	Tue Apr 07 06:55:18 PDT 2009	@Rudietoottudie good thing you didn't get a ticket!!!! 
4	1469618544	Tue Apr 07 06:55:19 PDT 2009	"I GOT MY BOX!!!!!!!!!!!!!   i'll pick it up tomorrow, priscilla! @gilmoregirlc"
4	1469618624	Tue Apr 07 06:55:19 PDT 2009	@Vintage_Twit Thanks for the offer! 
4	1469618720	Tue Apr 07 06:55:21 PDT 2009	glad to see spring making a comeback in Denver today! 
4	1469618724	Tue Apr 07 06:55:21 PDT 2009	is loving the sun  but is upset she cant make the picnic thurs 
4	1469618793	Tue Apr 07 06:55:21 PDT 2009	is home from the gym and is going to sit on her butt all day 
4	1469618817	Tue Apr 07 06:55:21 PDT 2009	"@jrkgirlnla Oh yes, I was reading that one "
4	1469618841	Tue Apr 07 06:55:21 PDT 2009	@rivensky Haha. Well I have more but I don't have to do anything but file the rest away or delete them. 
4	1469618896	Tue Apr 07 06:55:22 PDT 2009	@DanceMassTV Thanks!  It's just what I think. 
4	1469618919	Tue Apr 07 06:55:22 PDT 2009	News Releases from the banquet = almost done! Final editing stages. 
4	1469618944	Tue Apr 07 06:55:22 PDT 2009	@DodgerBlueOPJ He is good! He's down in Florida for MTS. He graduates in late April...He really happy about this 
4	1469618954	Tue Apr 07 06:55:23 PDT 2009	@jnaylor  #kiwitweets Hey Jer! Since when did you start twittering? 
4	1469618967	Tue Apr 07 06:55:24 PDT 2009	@SecBarbie *I* even figured out that Turkey is pretty close to Iraq. 
4	1469618971	Tue Apr 07 06:55:22 PDT 2009	about to open birthday presents 
4	1469619010	Tue Apr 07 06:55:23 PDT 2009	"Hello, people on Facebook. Do you like the way I'm spamming all of your newsfeeds with Twitter? "
4	1469619021	Tue Apr 07 06:55:24 PDT 2009	"@HZilionis The thing to remember is, obsessing sucks up energy you could put into that new story! I say kick worry to the curb. "
4	1469619057	Tue Apr 07 06:55:23 PDT 2009	@n3rdbeere MicroBlog?  You have a good point!
4	1469619061	Tue Apr 07 06:55:23 PDT 2009	"@schulman Yes, I am obviously the only one at the National Aviary who answers the phone.  "
4	1469619119	Tue Apr 07 06:55:24 PDT 2009	"@joshuawhite well, you do spend enough time there that you may as well subsidize your habit. "
4	1469619141	Tue Apr 07 06:55:24 PDT 2009	"@kimlet9 : oh, that was great!  Thanks, I'll pass it around."
4	1469619172	Tue Apr 07 06:55:25 PDT 2009	"@TaniaUncensored tania, i think you should get athene and the rest of the crew on twitter "
4	1469641680	Tue Apr 07 06:59:26 PDT 2009	@madhoward... I'm almost caught up on HIMYM! I watched 3-4 episodes with @calamus last night!  SSSSOOOO GOOD! 
4	1469641760	Tue Apr 07 06:59:26 PDT 2009	@JonathanRKnight Thank you for inspiring people to check out a great cause that they might not have otherwise known was out there 
4	1469641776	Tue Apr 07 06:59:26 PDT 2009	tonight's the last time i'll sport this Milla-Jovovich-esque hair http://tinyurl.com/6yabk6 ) will finally have a straight do tomorrow 
4	1469641791	Tue Apr 07 06:59:27 PDT 2009	"@adoredesalon WHAT? You so need to put that on the site. You know, cause us bloggers LOVE free wifi!! Awesome. "
4	1469641886	Tue Apr 07 06:59:29 PDT 2009	@vegale Wow! Wow! Good to hear 
4	1469641952	Tue Apr 07 06:59:29 PDT 2009	@cydneyw http://twitpic.com/2nvz6 - We're both famous 
4	1469642017	Tue Apr 07 06:59:29 PDT 2009	"important meetings happening all over the office, and i'm not needed in any of them.  YES!"
4	1469642029	Tue Apr 07 06:59:29 PDT 2009	should not be crushing on a boy (with a nice smile) just 'cos he asked for my number... hmm... 
4	1469642040	Tue Apr 07 06:59:30 PDT 2009	YaY!!  Just found out Amy is having a Girl!!  LiL Bonita!! Im so excited..now I can go by little girly things for the babes 
4	1469642057	Tue Apr 07 06:59:30 PDT 2009	"@shelleybookworm Hah!  Round is a shape, indeed, and there are round parts of me I'd like to plane down.  "
4	1469642078	Tue Apr 07 06:59:30 PDT 2009	"@PhilipMcCluskey I gotcha  this is my fridge: http://tinyurl.com/dxvmx7    ...not sure it's photographed well though, arg."
4	1469642130	Tue Apr 07 06:59:30 PDT 2009	some people tweets a lot.That�s cool...I guess 
4	1469642199	Tue Apr 07 06:59:31 PDT 2009	Amazing night and great day...I LOVE my Heels!!! 
4	1469642225	Tue Apr 07 06:59:31 PDT 2009	@vanessawhite Haha Get all your Stress out  x
4	1469642277	Tue Apr 07 06:59:32 PDT 2009	@SonjaNorwood I see you are a fast learner LOL  You went to no messages to a few pages full in just one night!  Go head Ms Sonya! 
4	1469642334	Tue Apr 07 06:59:34 PDT 2009	@JennW Thank you! 
4	1469642367	Tue Apr 07 06:59:33 PDT 2009	Good morning Tweeterville!  Looking forward to your tweets today   Make it an awesome day.
4	1469642384	Tue Apr 07 06:59:33 PDT 2009	@jyl_MomIF LoL today any woman who can handle 7 kids inspires me  #inspire
4	1469642392	Tue Apr 07 06:59:33 PDT 2009	@paulhuse ouch 
4	1469642500	Tue Apr 07 06:59:36 PDT 2009	@kanter And waiting for sunrise in spring with an amazing colors 
4	1469642514	Tue Apr 07 06:59:35 PDT 2009	"Wow! Just back from my longest ever non stop run, 14 miles. Now I truly know what sore legs feel like!  delighted tho"
4	1469642515	Tue Apr 07 06:59:36 PDT 2009	"http://twitpic.com/2yf0y - Me and my boyfriend, Tom, on my birthday night out "
4	1469642569	Tue Apr 07 06:59:35 PDT 2009	"Eating an Ed's waffle, with icecream cream n chocolate sauce. OMGOSH  amazing!!!!"
4	1469642590	Tue Apr 07 06:59:36 PDT 2009	"@nicolaisbombay i thought it meant you are my destiny too! cause of the song! hahaha, and yes, they're coming. "
4	1469642714	Tue Apr 07 06:59:37 PDT 2009	@ddlovato here are 15:55   GOOD MORNING!
4	1469642719	Tue Apr 07 06:59:37 PDT 2009	"Fast &amp; Furious: New Model, Original Parts  a really good film "
4	1469642762	Tue Apr 07 06:59:38 PDT 2009	watching Arthur cos I'm way cool 
4	1469642788	Tue Apr 07 06:59:38 PDT 2009	@BruceLaBruce lol i'm thinking of moving to Berlin 
4	1469642821	Tue Apr 07 06:59:40 PDT 2009	@LaurenFisher obey the last fm algorithm. maybe it would turn out you really do like scooter if you gave him a chance 
4	1469642836	Tue Apr 07 06:59:39 PDT 2009	Morning! I have slacked for two days in twittering! But here I am again. Just finished a good run  Ready to start a new day.
4	1469642843	Tue Apr 07 06:59:39 PDT 2009	@bensummers Isn't that sweet of them.... Altruism at it's finest.... 
4	1469642883	Tue Apr 07 06:59:40 PDT 2009	"@jakrose Um, milk *fathers* don't have udders. And &quot;Milk, I am your Mother&quot; just doesn't have same ring. hahaha  "
4	1469643029	Tue Apr 07 06:59:42 PDT 2009	@zenaweist They could also tweet @BeccaRoberts 
4	1469643036	Tue Apr 07 06:59:42 PDT 2009	"Good lord, I still have 125 work emails to catch up on and actually read.  That'll teach _me_ to go have a vacation. "
4	1469643051	Tue Apr 07 06:59:42 PDT 2009	Have a gig in Northampton at the racehorse tmw night 
4	1469643086	Tue Apr 07 06:59:42 PDT 2009	Slept in for an extra 30  in Alviso http://loopt.us/uLUVfA
4	1469643087	Tue Apr 07 06:59:42 PDT 2009	@chickbot Kinda like status updates 
4	1469643116	Tue Apr 07 06:59:42 PDT 2009	99 thieving last night 
4	1469643174	Tue Apr 07 06:59:43 PDT 2009	off to SAT prep 
4	1469643263	Tue Apr 07 06:59:45 PDT 2009	OMG and i thought my monster yesterday was amazing! Boy was i wrong! THERE'S CARMALLOWS IN THE CABINET!! 
4	1469643295	Tue Apr 07 06:59:45 PDT 2009	Good morning twitter 
4	1469643318	Tue Apr 07 06:59:44 PDT 2009	@reannatugiri Thanks!  That just made my day. 
4	1469643327	Tue Apr 07 06:59:44 PDT 2009	Just discovered that @BorrowLenses is on Twitter! NAPP members get a discount! 
4	1469643360	Tue Apr 07 06:59:46 PDT 2009	Heading to the gym- have to work off the ice cream from yesterday. 
4	1469643381	Tue Apr 07 06:59:46 PDT 2009	"@horrorhannah I wrote 8000 words in two days last week. Though I imagine your dissertation won't include fairys, dreams, etc like my book "
4	1469643413	Tue Apr 07 06:59:45 PDT 2009	Cannot wait till fridayyyy. so far theres about 8 of us going to the premeire! hahah 
4	1469643430	Tue Apr 07 06:59:46 PDT 2009	"@SDNPhotography But, I have another 2 older Nanos knocking around, and numerous other mp3 players "
4	1469643433	Tue Apr 07 06:59:46 PDT 2009	@lvcarolee on the way via paypal.  
4	1469643465	Tue Apr 07 06:59:46 PDT 2009	@ckedwell Great meeting you over coffee as well. Maybe next time we meet we can have a pint. 
4	1469643467	Tue Apr 07 06:59:46 PDT 2009	Is sat in the car on his way home from a great weekend at his mums 
4	1469643502	Tue Apr 07 06:59:46 PDT 2009	Ready for a fabulous day! 
4	1469643529	Tue Apr 07 06:59:48 PDT 2009	"Even when the sun is not its shiniest, &amp; the ocean is not is sparkliest...Life is better at the Beach! (espc. Jensen Beach, FL)  "
4	1469643532	Tue Apr 07 06:59:47 PDT 2009	"@evPhoneHome Porn was doing OK before then, too. "
4	1469643623	Tue Apr 07 06:59:49 PDT 2009	Im clocking off early....well it is me Birthday afterall...so Im allowed 
4	1469643641	Tue Apr 07 06:59:49 PDT 2009	"@whatswithinu You too, and thanks. "
4	1469643664	Tue Apr 07 06:59:48 PDT 2009	"@songbookbaby Alright, wonderful "
4	1469643666	Tue Apr 07 06:59:48 PDT 2009	@andersoncooper Prob my fav so far  http://ac360.blogs.cnn.com/2009/04/07/dear-president-obama-78-ten-things-losing-the-real-culture-war/
4	1469643667	Tue Apr 07 06:59:48 PDT 2009	http://tinyurl.com/dcgqkz Please visit! 
4	1469643681	Tue Apr 07 06:59:48 PDT 2009	going out to enjoy the sunshine again  -x-
4	1469643787	Tue Apr 07 06:59:50 PDT 2009	@gxsxax precis 
4	1469643807	Tue Apr 07 06:59:51 PDT 2009	@twinky3 We've actually had toasty warm weather for a change so I took advantage of the opportunity 
4	1469643847	Tue Apr 07 06:59:51 PDT 2009	"MSU may have lost, but Easter is here &amp; Jesus has risen!! Jesus won the greatest contest of all.  "
4	1469643866	Tue Apr 07 06:59:50 PDT 2009	"aah so out of the loop with literally everything, been holed up for the past week revising  stressful times"
4	1469643972	Tue Apr 07 06:59:51 PDT 2009	Yah-hoo - got the 500 followers!! time for a cuppa and a chocolate digestive I think... 
4	1469643974	Tue Apr 07 06:59:52 PDT 2009	@BZB Thinking of you mate  Having said that - he is not really in that &quot;serious injury&quot; demographic - still a risk but lower
4	1469644059	Tue Apr 07 06:59:53 PDT 2009	Belgain Waffles at the Plate 
4	1469644105	Tue Apr 07 06:59:54 PDT 2009	@jarango sounds more like a land giveaway 
4	1469644201	Tue Apr 07 06:59:54 PDT 2009	@whitty316  Thank you so much  I am really glad you enjoyed it
4	1469644212	Tue Apr 07 06:59:54 PDT 2009	"@FatimaUK Yes, I am.  But my actual daily amount is low, comparatively. Just necessary."
4	1469644315	Tue Apr 07 06:59:55 PDT 2009	over slept and dreamed about having a motorcycle 
4	1469644546	Tue Apr 07 06:59:57 PDT 2009	@petersaints thank you 
4	1469644550	Tue Apr 07 06:59:58 PDT 2009	@patricklanglois The Clash &amp; Phantom Planet! 
4	1469644552	Tue Apr 07 06:59:58 PDT 2009	greetings Twitter world ! and how is everyone today ? 
4	1469644556	Tue Apr 07 06:59:58 PDT 2009	"@ladygaga GaGa I adore u!!! Wanna see you in Spain, on the 24th "
4	1469644588	Tue Apr 07 06:59:58 PDT 2009	"@bparker727 considering i've been trying to figure out how to stay upright for about 10 years, it's nothing! "
4	1469644677	Tue Apr 07 06:59:59 PDT 2009	@JonathanRKnight and we are blessed that you have come back into our lives again  Thank you!!!!!
4	1469644733	Tue Apr 07 07:00:00 PDT 2009	@heelsanddaisys youuu wouldd...my little gerbil caitlin. 
4	1469644736	Tue Apr 07 07:00:00 PDT 2009	"@Kellyology twitter, no major loss, gmail, problem, ABC on boobtoob means the cat sat on the remote again "
4	1469644762	Tue Apr 07 07:00:01 PDT 2009	@twittess claro que pode ... 
4	1469644797	Tue Apr 07 07:00:00 PDT 2009	"off to bed, had a long day but good overall. Night "
4	1469644878	Tue Apr 07 07:00:01 PDT 2009	Good morning tweeters!  I am off to watch the news
4	1469645073	Tue Apr 07 07:00:03 PDT 2009	"just bought 'Collected Short Stories of Mumtaz Mufti' (Muftianay)... Yes, apart from Shahabism he was a prolific fiction writer too "
4	1469645078	Tue Apr 07 07:00:03 PDT 2009	Heading home to @mighty_mel 
4	1469645100	Tue Apr 07 07:00:03 PDT 2009	"@loudmouthman Your nappy-changing process description sounds less zen-like, and more like an exercise in aerospace planning &amp; execution. "
4	1469645406	Tue Apr 07 07:00:07 PDT 2009	@mileycyrus  whered u get the cool backround? mines just lik these lame clouds. Luv it! 
4	1469645419	Tue Apr 07 07:00:06 PDT 2009	@faydra_deon My own quote: &quot;Life is not about me.  It's about helping and giving to others.&quot; -David Williams ...Took 42 years to get that 
4	1469645441	Tue Apr 07 07:00:07 PDT 2009	"@BrianTroy hey, checking in....lemme know whats up "
4	1469645453	Tue Apr 07 07:00:08 PDT 2009	@urbanfly do y' mean M.C Escher (the painter not the DJ 
4	1469645474	Tue Apr 07 07:00:07 PDT 2009	@RaggieDollie LOOOONNERR!! Hahaha. I should but I'm not  I printed out history notes today. Jebus there are a LOT.. -
4	1469645623	Tue Apr 07 07:00:08 PDT 2009	"You Send It.com is good, helpful, free, yay  http://www.yousendit.com/ http://bit.ly/scsaG"
4	1469645712	Tue Apr 07 07:00:09 PDT 2009	@RealJessicaAlba I'm going to see that soon also   Lets hope we enjoy it!
4	1469645775	Tue Apr 07 07:00:09 PDT 2009	http://twitpic.com/2yf1q - I just received this from my sailor! 
4	1469645934	Tue Apr 07 07:00:10 PDT 2009	@smont Hiya!!! 
4	1469645997	Tue Apr 07 07:00:12 PDT 2009	@nathanryder Glad your day's going well 
4	1469646250	Tue Apr 07 07:00:13 PDT 2009	"Treasured moments with my Pop @ the Nursing Home tonite, special times! Missed my Connect mates tonite, hope you're all doing amazingly "
